challenge_id,user_id,purchase_date,challenge_type,price_usd,account_size,promo_code_used
CH001657,USR011340,2025-09-25,swing,299.0,50000,
CH001715,USR011653,2025-09-25,swing,799.0,150000,SPRING15
CH001759,USR011942,2025-09-25,swing,799.0,150000,
CH001763,USR012009,2025-09-25,standard,149.0,25000,
CH001764,USR012026,2025-09-25,standard,149.0,25000,
CH001774,USR012069,2025-09-25,low_cost_trial,39.0,10000,COMMUNITY5
CH001795,USR012216,2025-09-25,low_cost_trial,59.0,25000,
CH001816,USR012346,2025-09-25,standard,279.0,50000,AFFPARTNER
CH001851,USR012546,2025-09-25,standard,499.0,100000,
CH001854,USR012581,2025-09-25,aggressive,569.0,100000,
CH001871,USR012719,2025-09-25,low_cost_trial,39.0,10000,WELCOME10
CH001402,USR009615,2025-09-26,low_cost_trial,39.0,10000,
CH001632,USR011194,2025-09-26,low_cost_trial,39.0,10000,
CH001792,USR012197,2025-09-26,low_cost_trial,39.0,10000,
CH001834,USR012438,2025-09-26,standard,279.0,50000,WELCOME10
CH001473,USR010081,2025-09-27,aggressive,319.0,50000,AFFPARTNER
CH001565,USR010710,2025-09-27,standard,149.0,25000,
CH001772,USR012059,2025-09-27,low_cost_trial,39.0,10000,
CH001780,USR012109,2025-09-27,low_cost_trial,39.0,10000,WELCOME10
CH001784,USR012129,2025-09-27,standard,499.0,100000,
CH001875,USR012737,2025-09-27,aggressive,569.0,100000,
CH001926,USR013072,2025-09-27,standard,279.0,50000,FLASH20
CH001714,USR011650,2025-09-28,standard,279.0,50000,
CH001741,USR011794,2025-09-28,low_cost_trial,39.0,10000,COMMUNITY5
CH001760,USR011960,2025-09-28,standard,499.0,100000,
CH001783,USR012128,2025-09-28,aggressive,319.0,50000,
CH001808,USR012289,2025-09-28,standard,499.0,100000,COMMUNITY5
CH001812,USR012322,2025-09-28,swing,549.0,100000,
CH001842,USR012484,2025-09-28,aggressive,179.0,25000,WELCOME10
CH001848,USR012503,2025-09-28,standard,149.0,25000,
CH001858,USR012626,2025-09-28,standard,279.0,50000,AFFPARTNER
CH001915,USR013008,2025-09-28,low_cost_trial,39.0,10000,
CH001342,USR009249,2025-09-29,standard,499.0,100000,SPRING15
CH001629,USR011166,2025-09-29,swing,549.0,100000,
CH001778,USR012097,2025-09-29,aggressive,319.0,50000,SPRING15
CH001841,USR012480,2025-09-29,aggressive,569.0,100000,
CH001849,USR012508,2025-09-29,swing,299.0,50000,
CH001863,USR012678,2025-09-29,swing,549.0,100000,
CH001917,USR013012,2025-09-29,low_cost_trial,39.0,10000,
CH001739,USR011771,2025-09-30,low_cost_trial,39.0,10000,WELCOME10
CH001746,USR011841,2025-09-30,swing,299.0,50000,WELCOME10
CH001817,USR012348,2025-09-30,swing,299.0,50000,
CH001824,USR012383,2025-09-30,standard,149.0,25000,WELCOME10
CH001827,USR012393,2025-09-30,low_cost_trial,39.0,10000,
CH001847,USR012498,2025-09-30,swing,299.0,50000,
CH001850,USR012540,2025-09-30,swing,799.0,150000,
CH001866,USR012709,2025-09-30,low_cost_trial,39.0,10000,FLASH20
CH001878,USR012771,2025-09-30,standard,149.0,25000,COMMUNITY5
CH001888,USR012840,2025-09-30,standard,149.0,25000,WELCOME10
CH001528,USR010528,2025-10-01,swing,549.0,100000,
CH001541,USR010576,2025-10-01,low_cost_trial,39.0,10000,AFFPARTNER
CH001622,USR011159,2025-10-01,standard,499.0,100000,SPRING15
CH001752,USR011898,2025-10-01,swing,299.0,50000,
CH001804,USR012264,2025-10-01,standard,149.0,25000,
CH001819,USR012356,2025-10-01,aggressive,569.0,100000,
CH001222,USR008462,2025-10-02,aggressive,569.0,100000,COMMUNITY5
CH001544,USR010586,2025-10-02,swing,799.0,150000,
CH001601,USR010958,2025-10-02,low_cost_trial,59.0,25000,COMMUNITY5
CH001787,USR012162,2025-10-02,aggressive,179.0,25000,SPRING15
CH001822,USR012376,2025-10-02,standard,279.0,50000,
CH001828,USR012409,2025-10-02,standard,499.0,100000,
CH001897,USR012924,2025-10-02,standard,149.0,25000,
CH001932,USR013095,2025-10-02,aggressive,319.0,50000,
CH001619,USR011122,2025-10-03,aggressive,179.0,25000,
CH001729,USR011716,2025-10-03,low_cost_trial,39.0,10000,
CH001745,USR011838,2025-10-03,standard,279.0,50000,
CH001788,USR012165,2025-10-03,swing,549.0,100000,
CH001814,USR012331,2025-10-03,standard,499.0,100000,
CH001815,USR012332,2025-10-03,low_cost_trial,39.0,10000,
CH001821,USR012373,2025-10-03,swing,549.0,100000,
CH001823,USR012378,2025-10-03,standard,499.0,100000,
CH001853,USR012569,2025-10-03,standard,149.0,25000,
CH001861,USR012662,2025-10-03,low_cost_trial,39.0,10000,AFFPARTNER
CH001921,USR013039,2025-10-03,standard,499.0,100000,
CH001652,USR011322,2025-10-04,standard,149.0,25000,
CH001825,USR012386,2025-10-04,low_cost_trial,39.0,10000,FLASH20
CH001857,USR012610,2025-10-04,standard,149.0,25000,
CH001896,USR012921,2025-10-04,low_cost_trial,59.0,25000,
CH001352,USR009301,2025-10-05,standard,279.0,50000,AFFPARTNER
CH001790,USR012171,2025-10-05,low_cost_trial,39.0,10000,
CH001793,USR012198,2025-10-05,low_cost_trial,39.0,10000,AFFPARTNER
CH001794,USR012205,2025-10-05,standard,149.0,25000,
CH001836,USR012453,2025-10-05,swing,299.0,50000,
CH001845,USR012490,2025-10-05,low_cost_trial,59.0,25000,AFFPARTNER
CH001892,USR012891,2025-10-05,swing,549.0,100000,
CH001573,USR010770,2025-10-06,aggressive,569.0,100000,SPRING15
CH001881,USR012807,2025-10-06,standard,279.0,50000,AFFPARTNER
CH002005,USR013568,2025-10-06,low_cost_trial,39.0,10000,
CH001724,USR011693,2025-10-07,standard,149.0,25000,
CH001852,USR012568,2025-10-07,low_cost_trial,39.0,10000,
CH001874,USR012732,2025-10-07,low_cost_trial,39.0,10000,
CH001899,USR012927,2025-10-07,standard,149.0,25000,
CH001942,USR013181,2025-10-07,low_cost_trial,39.0,10000,WELCOME10
CH001969,USR013386,2025-10-07,standard,279.0,50000,
CH001981,USR013418,2025-10-07,low_cost_trial,39.0,10000,
CH002001,USR013549,2025-10-07,standard,149.0,25000,
CH001627,USR011164,2025-10-08,aggressive,319.0,50000,SPRING15
CH001702,USR011550,2025-10-08,aggressive,319.0,50000,
CH001835,USR012448,2025-10-08,aggressive,319.0,50000,COMMUNITY5
CH001838,USR012467,2025-10-08,low_cost_trial,39.0,10000,WELCOME10
CH001844,USR012489,2025-10-08,standard,279.0,50000,
CH001873,USR012729,2025-10-08,swing,299.0,50000,WELCOME10
CH001889,USR012866,2025-10-08,aggressive,569.0,100000,
CH001902,USR012941,2025-10-08,standard,149.0,25000,
CH001925,USR013061,2025-10-08,standard,279.0,50000,
CH001498,USR010232,2025-10-09,standard,499.0,100000,
CH001558,USR010676,2025-10-09,low_cost_trial,39.0,10000,AFFPARTNER
CH001734,USR011733,2025-10-09,aggressive,319.0,50000,AFFPARTNER
CH001833,USR012421,2025-10-09,low_cost_trial,39.0,10000,
CH001880,USR012798,2025-10-09,low_cost_trial,39.0,10000,
CH001907,USR012969,2025-10-09,aggressive,569.0,100000,
CH001914,USR013006,2025-10-09,swing,299.0,50000,
CH001980,USR013416,2025-10-09,standard,499.0,100000,
CH001644,USR011292,2025-10-10,aggressive,179.0,25000,
CH001811,USR012313,2025-10-10,aggressive,319.0,50000,
CH001830,USR012413,2025-10-10,aggressive,319.0,50000,
CH001859,USR012634,2025-10-10,swing,799.0,150000,FLASH20
CH001890,USR012875,2025-10-10,low_cost_trial,39.0,10000,
CH001910,USR012977,2025-10-10,standard,149.0,25000,AFFPARTNER
CH001946,USR013210,2025-10-10,low_cost_trial,39.0,10000,
CH001966,USR013356,2025-10-10,aggressive,179.0,25000,AFFPARTNER
CH001655,USR011333,2025-10-11,low_cost_trial,39.0,10000,
CH001776,USR012091,2025-10-11,swing,299.0,50000,COMMUNITY5
CH001867,USR012711,2025-10-11,swing,549.0,100000,
CH001882,USR012810,2025-10-11,low_cost_trial,59.0,25000,COMMUNITY5
CH001887,USR012836,2025-10-11,low_cost_trial,39.0,10000,WELCOME10
CH001893,USR012892,2025-10-11,swing,549.0,100000,
CH001904,USR012948,2025-10-11,standard,279.0,50000,SPRING15
CH001908,USR012974,2025-10-11,standard,149.0,25000,COMMUNITY5
CH001913,USR012981,2025-10-11,aggressive,569.0,100000,
CH001930,USR013090,2025-10-11,standard,279.0,50000,
CH001954,USR013272,2025-10-11,standard,149.0,25000,FLASH20
CH001961,USR013317,2025-10-11,low_cost_trial,39.0,10000,
CH001965,USR013343,2025-10-11,standard,279.0,50000,
CH001989,USR013476,2025-10-11,aggressive,179.0,25000,AFFPARTNER
CH002000,USR013544,2025-10-11,low_cost_trial,59.0,25000,
CH002004,USR013566,2025-10-11,standard,149.0,25000,FLASH20
CH002011,USR013604,2025-10-11,aggressive,179.0,25000,
CH001840,USR012473,2025-10-12,standard,279.0,50000,
CH001862,USR012667,2025-10-12,standard,499.0,100000,AFFPARTNER
CH001884,USR012832,2025-10-12,standard,279.0,50000,
CH001898,USR012926,2025-10-12,aggressive,319.0,50000,
CH001918,USR013015,2025-10-12,low_cost_trial,39.0,10000,
CH001929,USR013087,2025-10-12,standard,279.0,50000,FLASH20
CH001934,USR013113,2025-10-12,aggressive,319.0,50000,
CH001953,USR013258,2025-10-12,standard,279.0,50000,AFFPARTNER
CH001958,USR013306,2025-10-12,swing,549.0,100000,WELCOME10
CH002003,USR013563,2025-10-12,low_cost_trial,39.0,10000,
CH002018,USR013634,2025-10-12,swing,299.0,50000,
CH001895,USR012911,2025-10-13,standard,279.0,50000,
CH001949,USR013233,2025-10-13,aggressive,179.0,25000,AFFPARTNER
CH001986,USR013457,2025-10-13,swing,549.0,100000,
CH001994,USR013507,2025-10-13,aggressive,179.0,25000,
CH002047,USR013860,2025-10-13,swing,799.0,150000,SPRING15
CH001837,USR012456,2025-10-14,aggressive,179.0,25000,SPRING15
CH001846,USR012493,2025-10-14,low_cost_trial,39.0,10000,
CH001923,USR013055,2025-10-14,swing,549.0,100000,AFFPARTNER
CH001963,USR013331,2025-10-14,low_cost_trial,39.0,10000,FLASH20
CH001974,USR013403,2025-10-14,aggressive,179.0,25000,WELCOME10
CH001976,USR013411,2025-10-14,aggressive,319.0,50000,COMMUNITY5
CH001869,USR012713,2025-10-15,aggressive,569.0,100000,SPRING15
CH001922,USR013048,2025-10-15,swing,549.0,100000,
CH001944,USR013196,2025-10-15,low_cost_trial,39.0,10000,
CH001947,USR013231,2025-10-15,low_cost_trial,39.0,10000,AFFPARTNER
CH001950,USR013235,2025-10-15,standard,149.0,25000,AFFPARTNER
CH001951,USR013240,2025-10-15,low_cost_trial,39.0,10000,
CH001977,USR013414,2025-10-15,standard,499.0,100000,
CH001995,USR013522,2025-10-15,swing,549.0,100000,
CH002002,USR013555,2025-10-15,standard,499.0,100000,
CH001659,USR011344,2025-10-16,low_cost_trial,39.0,10000,COMMUNITY5
CH001856,USR012582,2025-10-16,standard,499.0,100000,
CH001860,USR012638,2025-10-16,standard,149.0,25000,WELCOME10
CH001865,USR012692,2025-10-16,low_cost_trial,39.0,10000,WELCOME10
CH001872,USR012726,2025-10-16,low_cost_trial,39.0,10000,
CH001891,USR012886,2025-10-16,swing,549.0,100000,
CH001894,USR012894,2025-10-16,standard,149.0,25000,
CH001937,USR013156,2025-10-16,standard,499.0,100000,SPRING15
CH001938,USR013158,2025-10-16,low_cost_trial,39.0,10000,
CH001945,USR013207,2025-10-16,low_cost_trial,39.0,10000,COMMUNITY5
CH001972,USR013392,2025-10-16,low_cost_trial,39.0,10000,FLASH20
CH001984,USR013445,2025-10-16,low_cost_trial,39.0,10000,WELCOME10
CH001672,USR011397,2025-10-17,aggressive,569.0,100000,
CH001699,USR011539,2025-10-17,standard,499.0,100000,FLASH20
CH001877,USR012764,2025-10-17,aggressive,179.0,25000,COMMUNITY5
CH001879,USR012793,2025-10-17,standard,499.0,100000,
CH001928,USR013083,2025-10-17,standard,499.0,100000,
CH001955,USR013274,2025-10-17,standard,279.0,50000,
CH001967,USR013361,2025-10-17,aggressive,319.0,50000,WELCOME10
CH001968,USR013374,2025-10-17,low_cost_trial,39.0,10000,
CH001613,USR011083,2025-10-18,aggressive,569.0,100000,
CH001736,USR011750,2025-10-18,swing,549.0,100000,
CH001755,USR011915,2025-10-18,standard,149.0,25000,
CH001868,USR012712,2025-10-18,standard,149.0,25000,
CH001883,USR012826,2025-10-18,standard,149.0,25000,
CH002048,USR013870,2025-10-18,aggressive,179.0,25000,
CH002064,USR013950,2025-10-18,swing,799.0,150000,WELCOME10
CH001919,USR013037,2025-10-19,standard,499.0,100000,
CH001935,USR013130,2025-10-19,swing,549.0,100000,
CH001941,USR013173,2025-10-19,low_cost_trial,39.0,10000,
CH001948,USR013232,2025-10-19,low_cost_trial,59.0,25000,
CH001964,USR013335,2025-10-19,low_cost_trial,39.0,10000,
CH001997,USR013540,2025-10-19,aggressive,179.0,25000,AFFPARTNER
CH002040,USR013826,2025-10-19,aggressive,319.0,50000,
CH002045,USR013856,2025-10-19,low_cost_trial,39.0,10000,
CH002046,USR013859,2025-10-19,low_cost_trial,39.0,10000,WELCOME10
CH001547,USR010590,2025-10-20,aggressive,569.0,100000,
CH001959,USR013309,2025-10-20,standard,279.0,50000,
CH001990,USR013488,2025-10-20,standard,279.0,50000,
CH002020,USR013646,2025-10-20,standard,499.0,100000,SPRING15
CH002022,USR013661,2025-10-20,standard,279.0,50000,
CH002043,USR013844,2025-10-20,standard,279.0,50000,COMMUNITY5
CH001575,USR010773,2025-10-21,standard,279.0,50000,AFFPARTNER
CH001911,USR012979,2025-10-21,low_cost_trial,39.0,10000,AFFPARTNER
CH001960,USR013313,2025-10-21,low_cost_trial,59.0,25000,
CH001982,USR013431,2025-10-21,standard,499.0,100000,
CH002031,USR013738,2025-10-21,swing,799.0,150000,WELCOME10
CH002059,USR013931,2025-10-21,low_cost_trial,39.0,10000,
CH001625,USR011161,2025-10-22,standard,149.0,25000,WELCOME10
CH001738,USR011758,2025-10-22,swing,549.0,100000,
CH001993,USR013497,2025-10-22,aggressive,319.0,50000,
CH002058,USR013929,2025-10-22,standard,279.0,50000,WELCOME10
CH002066,USR013962,2025-10-22,swing,299.0,50000,
CH002077,USR014075,2025-10-22,standard,499.0,100000,COMMUNITY5
CH001943,USR013191,2025-10-23,standard,149.0,25000,
CH002010,USR013601,2025-10-23,swing,549.0,100000,
CH002014,USR013612,2025-10-23,swing,549.0,100000,
CH002025,USR013704,2025-10-23,aggressive,179.0,25000,FLASH20
CH002029,USR013716,2025-10-23,standard,149.0,25000,WELCOME10
CH002089,USR014153,2025-10-23,standard,149.0,25000,
CH001485,USR010152,2025-10-24,standard,499.0,100000,AFFPARTNER
CH001855,USR012581,2025-10-24,standard,149.0,25000,COMMUNITY5
CH002007,USR013575,2025-10-24,aggressive,179.0,25000,FLASH20
CH002028,USR013712,2025-10-24,swing,549.0,100000,
CH002087,USR014132,2025-10-24,low_cost_trial,39.0,10000,SPRING15
CH002109,USR014291,2025-10-24,low_cost_trial,39.0,10000,COMMUNITY5
CH001973,USR013393,2025-10-25,swing,799.0,150000,
CH002009,USR013596,2025-10-25,aggressive,179.0,25000,
CH002012,USR013604,2025-10-25,standard,149.0,25000,
CH002032,USR013745,2025-10-25,low_cost_trial,39.0,10000,AFFPARTNER
CH002034,USR013776,2025-10-25,aggressive,569.0,100000,
CH002035,USR013800,2025-10-25,swing,799.0,150000,SPRING15
CH002054,USR013900,2025-10-25,aggressive,319.0,50000,
CH002061,USR013939,2025-10-25,aggressive,179.0,25000,
CH002069,USR013994,2025-10-25,standard,149.0,25000,
CH002071,USR013995,2025-10-25,swing,299.0,50000,
CH002097,USR014211,2025-10-25,standard,149.0,25000,FLASH20
CH001742,USR011794,2025-10-26,aggressive,319.0,50000,
CH001927,USR013081,2025-10-26,swing,549.0,100000,
CH002019,USR013641,2025-10-26,aggressive,319.0,50000,
CH002037,USR013803,2025-10-26,aggressive,179.0,25000,
CH002073,USR014019,2025-10-26,aggressive,319.0,50000,
CH002082,USR014099,2025-10-26,swing,299.0,50000,
CH002125,USR014373,2025-10-26,standard,149.0,25000,
CH001663,USR011353,2025-10-27,swing,799.0,150000,
CH001805,USR012264,2025-10-27,low_cost_trial,39.0,10000,WELCOME10
CH001933,USR013108,2025-10-27,standard,149.0,25000,AFFPARTNER
CH001956,USR013280,2025-10-27,aggressive,569.0,100000,
CH001962,USR013323,2025-10-27,swing,299.0,50000,
CH001988,USR013464,2025-10-27,low_cost_trial,59.0,25000,
CH002024,USR013676,2025-10-27,low_cost_trial,59.0,25000,
CH002078,USR014080,2025-10-27,standard,149.0,25000,
CH002090,USR014178,2025-10-27,aggressive,179.0,25000,
CH002157,USR014587,2025-10-27,standard,499.0,100000,FLASH20
CH001936,USR013145,2025-10-28,standard,279.0,50000,COMMUNITY5
CH001983,USR013436,2025-10-28,low_cost_trial,39.0,10000,AFFPARTNER
CH001992,USR013496,2025-10-28,aggressive,319.0,50000,
CH001998,USR013542,2025-10-28,swing,549.0,100000,
CH002053,USR013895,2025-10-28,standard,279.0,50000,WELCOME10
CH002056,USR013924,2025-10-28,swing,799.0,150000,
CH002076,USR014037,2025-10-28,low_cost_trial,39.0,10000,
CH002083,USR014107,2025-10-28,low_cost_trial,59.0,25000,WELCOME10
CH002155,USR014580,2025-10-28,standard,499.0,100000,SPRING15
CH001978,USR013415,2025-10-29,aggressive,319.0,50000,
CH002016,USR013631,2025-10-29,swing,549.0,100000,
CH002030,USR013722,2025-10-29,aggressive,319.0,50000,
CH002085,USR014129,2025-10-29,standard,279.0,50000,
CH001730,USR011716,2025-10-30,swing,549.0,100000,
CH001957,USR013284,2025-10-30,standard,279.0,50000,
CH002008,USR013592,2025-10-30,low_cost_trial,59.0,25000,AFFPARTNER
CH002015,USR013621,2025-10-30,low_cost_trial,39.0,10000,
CH002027,USR013711,2025-10-30,standard,499.0,100000,WELCOME10
CH002033,USR013774,2025-10-30,standard,279.0,50000,
CH002052,USR013894,2025-10-30,standard,149.0,25000,
CH002072,USR014004,2025-10-30,standard,499.0,100000,WELCOME10
CH002100,USR014225,2025-10-30,standard,149.0,25000,AFFPARTNER
CH002114,USR014312,2025-10-30,standard,149.0,25000,
CH002123,USR014358,2025-10-30,standard,149.0,25000,
CH001704,USR011553,2025-10-31,standard,499.0,100000,FLASH20
CH001766,USR012035,2025-10-31,standard,149.0,25000,
CH001813,USR012322,2025-10-31,low_cost_trial,39.0,10000,COMMUNITY5
CH002021,USR013658,2025-10-31,low_cost_trial,39.0,10000,
CH002036,USR013801,2025-10-31,swing,799.0,150000,COMMUNITY5
CH002074,USR014027,2025-10-31,standard,499.0,100000,AFFPARTNER
CH002091,USR014184,2025-10-31,swing,549.0,100000,SPRING15
CH002147,USR014532,2025-10-31,standard,499.0,100000,
CH002158,USR014594,2025-10-31,aggressive,319.0,50000,WELCOME10
CH002168,USR014655,2025-10-31,standard,149.0,25000,
CH001634,USR011210,2025-11-01,standard,279.0,50000,
CH001773,USR012059,2025-11-01,standard,279.0,50000,
CH001885,USR012832,2025-11-01,aggressive,179.0,25000,
CH001931,USR013090,2025-11-01,aggressive,569.0,100000,WELCOME10
CH002050,USR013883,2025-11-01,swing,549.0,100000,COMMUNITY5
CH002063,USR013949,2025-11-01,low_cost_trial,39.0,10000,WELCOME10
CH002065,USR013956,2025-11-01,swing,549.0,100000,WELCOME10
CH002067,USR013965,2025-11-01,aggressive,179.0,25000,
CH002084,USR014117,2025-11-01,swing,549.0,100000,
CH002093,USR014193,2025-11-01,low_cost_trial,59.0,25000,
CH002149,USR014535,2025-11-01,aggressive,179.0,25000,SPRING15
CH002165,USR014613,2025-11-01,standard,149.0,25000,
CH002039,USR013816,2025-11-02,swing,799.0,150000,AFFPARTNER
CH002062,USR013946,2025-11-02,standard,279.0,50000,
CH002088,USR014148,2025-11-02,standard,499.0,100000,
CH002115,USR014314,2025-11-02,swing,299.0,50000,
CH002118,USR014339,2025-11-02,aggressive,319.0,50000,
CH002128,USR014381,2025-11-02,standard,149.0,25000,SPRING15
CH002132,USR014390,2025-11-02,aggressive,179.0,25000,AFFPARTNER
CH002135,USR014430,2025-11-02,swing,549.0,100000,
CH002173,USR014684,2025-11-02,standard,499.0,100000,
CH002185,USR014740,2025-11-02,low_cost_trial,39.0,10000,
CH002201,USR014879,2025-11-02,aggressive,569.0,100000,WELCOME10
CH001539,USR010555,2025-11-03,standard,149.0,25000,WELCOME10
CH002137,USR014450,2025-11-03,aggressive,569.0,100000,
CH002179,USR014709,2025-11-03,swing,549.0,100000,SPRING15
CH002228,USR015061,2025-11-03,low_cost_trial,39.0,10000,WELCOME10
CH002006,USR013568,2025-11-04,standard,279.0,50000,AFFPARTNER
CH002060,USR013936,2025-11-04,standard,149.0,25000,AFFPARTNER
CH002068,USR013968,2025-11-04,standard,499.0,100000,COMMUNITY5
CH002111,USR014306,2025-11-04,standard,279.0,50000,
CH002141,USR014490,2025-11-04,aggressive,569.0,100000,
CH001843,USR012484,2025-11-05,standard,149.0,25000,SPRING15
CH001905,USR012948,2025-11-05,low_cost_trial,39.0,10000,FLASH20
CH002017,USR013632,2025-11-05,standard,279.0,50000,COMMUNITY5
CH002051,USR013890,2025-11-05,swing,799.0,150000,
CH002079,USR014083,2025-11-05,low_cost_trial,39.0,10000,
CH002080,USR014085,2025-11-05,aggressive,179.0,25000,SPRING15
CH002107,USR014254,2025-11-05,swing,549.0,100000,
CH002153,USR014577,2025-11-05,standard,499.0,100000,
CH002159,USR014605,2025-11-05,swing,299.0,50000,AFFPARTNER
CH002199,USR014874,2025-11-05,standard,149.0,25000,AFFPARTNER
CH002232,USR015079,2025-11-05,standard,279.0,50000,FLASH20
CH001785,USR012129,2025-11-06,swing,549.0,100000,
CH001900,USR012927,2025-11-06,standard,149.0,25000,WELCOME10
CH002117,USR014337,2025-11-06,low_cost_trial,39.0,10000,AFFPARTNER
CH002189,USR014766,2025-11-06,standard,279.0,50000,
CH002219,USR014982,2025-11-06,standard,279.0,50000,
CH002075,USR014031,2025-11-07,swing,549.0,100000,
CH002096,USR014209,2025-11-07,aggressive,319.0,50000,
CH002110,USR014296,2025-11-07,standard,499.0,100000,
CH002144,USR014521,2025-11-07,low_cost_trial,39.0,10000,
CH002162,USR014609,2025-11-07,swing,549.0,100000,AFFPARTNER
CH002164,USR014612,2025-11-07,low_cost_trial,39.0,10000,
CH002171,USR014678,2025-11-07,swing,549.0,100000,
CH001649,USR011318,2025-11-08,swing,799.0,150000,
CH001916,USR013008,2025-11-08,standard,279.0,50000,
CH002120,USR014351,2025-11-08,low_cost_trial,39.0,10000,
CH002127,USR014377,2025-11-08,swing,299.0,50000,
CH002139,USR014471,2025-11-08,low_cost_trial,59.0,25000,
CH002146,USR014524,2025-11-08,aggressive,319.0,50000,
CH002202,USR014882,2025-11-08,swing,799.0,150000,SPRING15
CH002225,USR015034,2025-11-08,low_cost_trial,39.0,10000,WELCOME10
CH002255,USR015228,2025-11-08,low_cost_trial,39.0,10000,
CH001559,USR010676,2025-11-09,aggressive,179.0,25000,
CH001912,USR012979,2025-11-09,low_cost_trial,39.0,10000,AFFPARTNER
CH001952,USR013240,2025-11-09,standard,499.0,100000,
CH002095,USR014202,2025-11-09,swing,549.0,100000,
CH002098,USR014221,2025-11-09,low_cost_trial,39.0,10000,
CH002176,USR014697,2025-11-09,swing,549.0,100000,
CH002205,USR014921,2025-11-09,aggressive,319.0,50000,AFFPARTNER
CH002081,USR014092,2025-11-10,standard,149.0,25000,SPRING15
CH002103,USR014245,2025-11-10,low_cost_trial,39.0,10000,
CH002130,USR014386,2025-11-10,standard,149.0,25000,
CH002136,USR014435,2025-11-10,low_cost_trial,59.0,25000,
CH002166,USR014632,2025-11-10,standard,149.0,25000,
CH002170,USR014675,2025-11-10,aggressive,319.0,50000,
CH002183,USR014733,2025-11-10,low_cost_trial,39.0,10000,AFFPARTNER
CH002184,USR014734,2025-11-10,low_cost_trial,39.0,10000,AFFPARTNER
CH002256,USR015229,2025-11-10,aggressive,319.0,50000,
CH002267,USR015345,2025-11-10,low_cost_trial,39.0,10000,WELCOME10
CH002300,USR015575,2025-11-10,aggressive,569.0,100000,
CH001529,USR010528,2025-11-11,standard,279.0,50000,
CH001797,USR012222,2025-11-11,standard,499.0,100000,WELCOME10
CH001909,USR012974,2025-11-11,aggressive,179.0,25000,
CH001924,USR013055,2025-11-11,standard,149.0,25000,COMMUNITY5
CH002112,USR014311,2025-11-11,swing,549.0,100000,AFFPARTNER
CH002140,USR014487,2025-11-11,aggressive,179.0,25000,
CH002177,USR014703,2025-11-11,aggressive,319.0,50000,
CH002218,USR014979,2025-11-11,aggressive,179.0,25000,
CH002236,USR015104,2025-11-11,swing,799.0,150000,
CH001769,USR012047,2025-11-12,standard,149.0,25000,SPRING15
CH002041,USR013826,2025-11-12,low_cost_trial,39.0,10000,
CH002086,USR014130,2025-11-12,standard,149.0,25000,
CH002101,USR014229,2025-11-12,aggressive,569.0,100000,
CH002126,USR014375,2025-11-12,low_cost_trial,39.0,10000,
CH002151,USR014554,2025-11-12,low_cost_trial,39.0,10000,AFFPARTNER
CH002187,USR014754,2025-11-12,standard,279.0,50000,
CH002214,USR014967,2025-11-12,standard,149.0,25000,
CH002260,USR015257,2025-11-12,standard,499.0,100000,
CH001991,USR013488,2025-11-13,standard,499.0,100000,AFFPARTNER
CH002129,USR014384,2025-11-13,standard,279.0,50000,
CH002133,USR014415,2025-11-13,standard,149.0,25000,AFFPARTNER
CH002138,USR014454,2025-11-13,aggressive,569.0,100000,
CH002143,USR014505,2025-11-13,swing,299.0,50000,
CH002152,USR014571,2025-11-13,standard,279.0,50000,
CH002204,USR014918,2025-11-13,swing,549.0,100000,
CH002231,USR015071,2025-11-13,swing,799.0,150000,
CH002233,USR015091,2025-11-13,swing,799.0,150000,
CH002248,USR015166,2025-11-13,standard,279.0,50000,
CH002286,USR015505,2025-11-13,standard,279.0,50000,SPRING15
CH001903,USR012941,2025-11-14,standard,149.0,25000,
CH002174,USR014687,2025-11-14,low_cost_trial,39.0,10000,
CH002196,USR014847,2025-11-14,swing,549.0,100000,
CH002226,USR015039,2025-11-14,standard,279.0,50000,
CH002241,USR015130,2025-11-14,low_cost_trial,39.0,10000,
CH001660,USR011344,2025-11-15,aggressive,569.0,100000,
CH002105,USR014251,2025-11-15,low_cost_trial,39.0,10000,
CH002108,USR014264,2025-11-15,swing,799.0,150000,
CH002145,USR014523,2025-11-15,aggressive,179.0,25000,
CH002198,USR014858,2025-11-15,aggressive,569.0,100000,
CH002209,USR014946,2025-11-15,low_cost_trial,39.0,10000,WELCOME10
CH002220,USR014996,2025-11-15,aggressive,569.0,100000,
CH002227,USR015054,2025-11-15,low_cost_trial,59.0,25000,
CH002263,USR015295,2025-11-15,standard,279.0,50000,
CH002272,USR015367,2025-11-15,low_cost_trial,59.0,25000,SPRING15
CH001939,USR013158,2025-11-16,swing,799.0,150000,
CH002167,USR014641,2025-11-16,standard,279.0,50000,
CH002193,USR014834,2025-11-16,aggressive,569.0,100000,COMMUNITY5
CH002197,USR014848,2025-11-16,standard,499.0,100000,
CH002247,USR015161,2025-11-16,standard,149.0,25000,
CH002258,USR015237,2025-11-16,standard,149.0,25000,
CH002262,USR015266,2025-11-16,swing,799.0,150000,WELCOME10
CH002271,USR015366,2025-11-16,swing,799.0,150000,
CH002304,USR015596,2025-11-16,low_cost_trial,39.0,10000,
CH002329,USR015764,2025-11-16,standard,499.0,100000,
CH001876,USR012737,2025-11-17,aggressive,569.0,100000,
CH002124,USR014360,2025-11-17,aggressive,569.0,100000,AFFPARTNER
