user_id,registration_date,country,acquisition_channel,device_type,platform_language,age_bucket,prior_trading_experience
USR000395,2025-01-07,Canada,organic,mobile,English,18-24,beginner
USR000396,2025-01-07,India,direct,mobile,English,35-44,advanced
USR000397,2025-01-07,India,affiliates,mobile,Hindi,18-24,none
USR000398,2025-01-07,Canada,paid_social,mobile,English,18-24,beginner
USR000399,2025-01-07,United Arab Emirates,organic,mobile,English,25-34,none
USR000400,2025-01-07,India,affiliates,mobile,English,25-34,intermediate
USR000401,2025-01-07,India,affiliates,mobile,Hindi,55+,beginner
USR000402,2025-01-07,Germany,paid_social,mobile,German,35-44,beginner
USR000403,2025-01-07,United States,affiliates,desktop,English,25-34,none
USR000404,2025-01-07,Mexico,organic,desktop,Spanish,35-44,intermediate
USR000405,2025-01-07,India,paid_social,tablet,English,55+,intermediate
USR000406,2025-01-07,South Africa,affiliates,desktop,English,25-34,none
USR000407,2025-01-07,United Kingdom,affiliates,desktop,English,25-34,none
USR000408,2025-01-07,India,paid_social,mobile,English,45-54,none
USR000409,2025-01-07,Mexico,paid_social,mobile,Spanish,25-34,beginner
USR000410,2025-01-07,Spain,organic,mobile,Spanish,45-54,beginner
USR000411,2025-01-07,United Kingdom,affiliates,mobile,English,18-24,intermediate
USR000412,2025-01-07,India,organic,tablet,Hindi,18-24,beginner
USR000413,2025-01-07,India,organic,desktop,English,35-44,beginner
USR000414,2025-01-07,India,affiliates,desktop,English,25-34,intermediate
USR000415,2025-01-07,United States,influencers,desktop,English,45-54,beginner
USR000416,2025-01-07,Turkey,paid_social,desktop,Turkish,35-44,none
USR000417,2025-01-07,Mexico,influencers,mobile,Spanish,35-44,advanced
USR000418,2025-01-07,United Kingdom,organic,desktop,English,18-24,none
USR000419,2025-01-08,United Kingdom,influencers,mobile,English,35-44,none
USR000420,2025-01-08,Mexico,community,desktop,Spanish,35-44,beginner
USR000421,2025-01-08,United Arab Emirates,paid_social,desktop,English,18-24,intermediate
USR000422,2025-01-08,France,organic,tablet,French,45-54,none
USR000423,2025-01-08,Pakistan,community,mobile,Urdu,45-54,beginner
USR000424,2025-01-08,Brazil,paid_social,mobile,Portuguese,18-24,none
USR000425,2025-01-08,Poland,paid_social,desktop,Polish,18-24,none
USR000426,2025-01-08,Canada,organic,desktop,French,25-34,beginner
USR000427,2025-01-08,United Kingdom,community,mobile,English,45-54,beginner
USR000428,2025-01-08,United States,influencers,mobile,Spanish,25-34,intermediate
USR000429,2025-01-08,Mexico,paid_social,mobile,Spanish,25-34,intermediate
USR000430,2025-01-08,Pakistan,affiliates,mobile,English,25-34,beginner
USR000431,2025-01-08,Spain,organic,desktop,Spanish,25-34,intermediate
USR000432,2025-01-08,India,organic,desktop,English,18-24,beginner
USR000433,2025-01-08,United States,paid_social,desktop,English,25-34,beginner
USR000434,2025-01-08,United States,direct,desktop,English,25-34,intermediate
USR000435,2025-01-08,United States,organic,desktop,English,18-24,intermediate
USR000436,2025-01-08,United States,influencers,desktop,English,18-24,none
USR000437,2025-01-08,Poland,paid_social,mobile,English,25-34,intermediate
USR000438,2025-01-08,Nigeria,organic,desktop,English,25-34,intermediate
USR000439,2025-01-08,Spain,influencers,desktop,Spanish,25-34,beginner
USR000440,2025-01-08,United States,affiliates,mobile,English,18-24,none
USR000441,2025-01-08,Brazil,paid_social,tablet,Portuguese,25-34,beginner
USR000442,2025-01-08,Spain,affiliates,mobile,Spanish,25-34,intermediate
USR000443,2025-01-08,Netherlands,organic,mobile,Dutch,18-24,none
USR000444,2025-01-08,Netherlands,organic,desktop,English,25-34,advanced
USR000445,2025-01-08,United Arab Emirates,influencers,mobile,English,18-24,beginner
USR000446,2025-01-08,France,direct,desktop,French,35-44,intermediate
USR000447,2025-01-08,India,affiliates,desktop,English,18-24,advanced
USR000448,2025-01-08,United Arab Emirates,affiliates,desktop,Arabic,25-34,advanced
USR000449,2025-01-08,United States,affiliates,tablet,English,18-24,advanced
USR000450,2025-01-08,United States,affiliates,mobile,English,35-44,advanced
USR000451,2025-01-08,Canada,organic,mobile,French,35-44,advanced
USR000452,2025-01-08,Pakistan,affiliates,desktop,English,45-54,intermediate
USR000453,2025-01-08,Poland,affiliates,desktop,Polish,25-34,none
USR000454,2025-01-08,United States,community,mobile,English,25-34,intermediate
USR000455,2025-01-08,Canada,affiliates,mobile,English,25-34,beginner
USR000456,2025-01-08,United Kingdom,paid_social,mobile,English,18-24,intermediate
USR000457,2025-01-08,United Arab Emirates,paid_social,tablet,English,25-34,intermediate
USR000458,2025-01-08,United Kingdom,affiliates,mobile,English,18-24,none
USR000459,2025-01-08,India,direct,desktop,English,45-54,advanced
USR000460,2025-01-08,Canada,influencers,mobile,French,25-34,beginner
USR000461,2025-01-08,United Kingdom,organic,desktop,English,18-24,beginner
USR000462,2025-01-08,Canada,organic,mobile,English,35-44,intermediate
USR000463,2025-01-08,France,influencers,mobile,French,25-34,beginner
USR000464,2025-01-08,Brazil,paid_social,desktop,Portuguese,25-34,none
USR000465,2025-01-08,Spain,organic,mobile,Spanish,18-24,beginner
USR000466,2025-01-08,Brazil,paid_social,mobile,Portuguese,25-34,none
USR000467,2025-01-08,India,direct,desktop,English,55+,intermediate
USR000468,2025-01-08,Mexico,community,desktop,Spanish,55+,intermediate
USR000469,2025-01-08,India,affiliates,mobile,Hindi,35-44,advanced
USR000470,2025-01-08,India,direct,tablet,English,25-34,advanced
USR000471,2025-01-08,Brazil,community,mobile,Portuguese,45-54,intermediate
USR000472,2025-01-08,Brazil,paid_social,desktop,Portuguese,25-34,intermediate
USR000473,2025-01-08,Turkey,affiliates,desktop,Turkish,25-34,advanced
USR000474,2025-01-08,United Kingdom,affiliates,desktop,English,45-54,none
USR000475,2025-01-08,Pakistan,organic,mobile,English,25-34,advanced
USR000476,2025-01-08,United Kingdom,community,mobile,English,55+,none
USR000477,2025-01-08,United Kingdom,affiliates,tablet,English,25-34,beginner
USR000478,2025-01-09,Nigeria,affiliates,desktop,French,25-34,intermediate
USR000479,2025-01-09,United Kingdom,paid_social,mobile,English,25-34,intermediate
USR000480,2025-01-09,Netherlands,organic,desktop,Dutch,35-44,advanced
USR000481,2025-01-09,Turkey,influencers,mobile,Turkish,25-34,beginner
USR000482,2025-01-09,France,community,desktop,French,25-34,intermediate
USR000483,2025-01-09,United Arab Emirates,paid_social,mobile,English,25-34,none
USR000484,2025-01-09,India,organic,tablet,English,45-54,intermediate
USR000485,2025-01-09,Nigeria,paid_social,mobile,Arabic,18-24,intermediate
USR000486,2025-01-09,Mexico,direct,mobile,English,35-44,none
USR000487,2025-01-09,Brazil,organic,desktop,Portuguese,25-34,advanced
USR000488,2025-01-09,Brazil,community,desktop,Portuguese,35-44,beginner
USR000489,2025-01-09,Netherlands,community,mobile,Dutch,35-44,intermediate
USR000490,2025-01-09,Brazil,affiliates,mobile,Portuguese,25-34,intermediate
USR000491,2025-01-09,India,direct,mobile,English,35-44,intermediate
USR000492,2025-01-09,India,direct,mobile,English,18-24,advanced
USR000493,2025-01-09,Turkey,influencers,mobile,Turkish,18-24,intermediate
USR000494,2025-01-09,India,community,desktop,Hindi,45-54,advanced
USR000495,2025-01-09,Poland,affiliates,desktop,Polish,35-44,beginner
USR000496,2025-01-09,United Kingdom,organic,desktop,English,25-34,beginner
USR000497,2025-01-09,Brazil,affiliates,desktop,Portuguese,45-54,none
USR000498,2025-01-09,United Kingdom,organic,mobile,English,25-34,beginner
USR000499,2025-01-09,United States,influencers,mobile,English,25-34,none
USR000500,2025-01-09,Poland,community,tablet,Polish,25-34,intermediate
USR000501,2025-01-09,Canada,affiliates,mobile,English,45-54,beginner
USR000502,2025-01-09,United States,paid_social,desktop,English,18-24,none
USR000503,2025-01-09,United Kingdom,direct,desktop,English,18-24,advanced
USR000504,2025-01-09,Nigeria,community,desktop,English,25-34,beginner
USR000505,2025-01-09,United States,organic,desktop,English,18-24,advanced
USR000506,2025-01-09,United States,paid_social,mobile,English,45-54,intermediate
USR000507,2025-01-09,Netherlands,affiliates,mobile,English,25-34,none
USR000508,2025-01-09,United Kingdom,influencers,desktop,English,18-24,intermediate
USR000509,2025-01-09,Germany,influencers,mobile,German,25-34,none
USR000510,2025-01-09,Mexico,paid_social,desktop,English,25-34,beginner
USR000511,2025-01-09,Canada,direct,mobile,English,45-54,intermediate
USR000512,2025-01-09,France,organic,desktop,French,18-24,advanced
USR000513,2025-01-09,India,direct,desktop,English,25-34,advanced
USR000514,2025-01-09,Spain,organic,desktop,Spanish,35-44,none
USR000515,2025-01-09,Brazil,organic,mobile,Portuguese,25-34,beginner
USR000516,2025-01-09,India,affiliates,desktop,English,25-34,advanced
USR000517,2025-01-09,Netherlands,community,desktop,English,25-34,intermediate
USR000518,2025-01-09,Canada,community,desktop,English,25-34,beginner
USR000519,2025-01-09,Poland,direct,mobile,Polish,35-44,intermediate
USR000520,2025-01-09,Netherlands,affiliates,desktop,Dutch,35-44,intermediate
USR000521,2025-01-09,Poland,influencers,mobile,Polish,18-24,beginner
USR000522,2025-01-09,Canada,direct,desktop,English,25-34,intermediate
USR000523,2025-01-09,Brazil,community,mobile,English,25-34,advanced
USR000524,2025-01-09,France,organic,desktop,French,25-34,intermediate
USR000525,2025-01-09,South Africa,influencers,mobile,English,18-24,none
USR000526,2025-01-10,United Kingdom,paid_social,mobile,English,25-34,intermediate
USR000527,2025-01-10,United States,organic,desktop,English,35-44,intermediate
USR000528,2025-01-10,United States,direct,tablet,English,35-44,advanced
USR000529,2025-01-10,United Kingdom,community,mobile,English,35-44,intermediate
USR000530,2025-01-10,Poland,influencers,mobile,Polish,18-24,intermediate
USR000531,2025-01-10,Poland,affiliates,mobile,Polish,25-34,beginner
USR000532,2025-01-10,United States,organic,mobile,English,45-54,advanced
USR000533,2025-01-10,India,influencers,mobile,English,25-34,advanced
USR000534,2025-01-10,United States,paid_social,mobile,English,18-24,none
USR000535,2025-01-10,Brazil,organic,mobile,Portuguese,25-34,beginner
USR000536,2025-01-10,United States,paid_social,mobile,English,18-24,advanced
USR000537,2025-01-10,United States,affiliates,mobile,English,25-34,none
USR000538,2025-01-10,France,paid_social,mobile,French,18-24,beginner
USR000539,2025-01-10,Canada,organic,desktop,English,25-34,advanced
USR000540,2025-01-10,Poland,community,desktop,English,55+,none
USR000541,2025-01-10,Turkey,affiliates,mobile,Turkish,45-54,beginner
USR000542,2025-01-10,Brazil,direct,desktop,Portuguese,25-34,intermediate
USR000543,2025-01-10,Nigeria,paid_social,mobile,English,35-44,beginner
USR000544,2025-01-10,United Kingdom,paid_social,desktop,English,25-34,none
USR000545,2025-01-10,United States,community,desktop,English,35-44,intermediate
USR000546,2025-01-10,United Kingdom,community,mobile,English,25-34,intermediate
USR000547,2025-01-10,Philippines,affiliates,desktop,English,18-24,advanced
USR000548,2025-01-10,Germany,affiliates,desktop,English,25-34,beginner
USR000549,2025-01-10,France,community,desktop,French,25-34,advanced
USR000550,2025-01-10,Turkey,organic,desktop,English,18-24,none
USR000551,2025-01-10,Netherlands,influencers,desktop,English,25-34,beginner
USR000552,2025-01-10,Mexico,direct,mobile,Spanish,25-34,beginner
USR000553,2025-01-10,United States,organic,desktop,English,25-34,intermediate
USR000554,2025-01-10,Germany,organic,mobile,English,25-34,none
USR000555,2025-01-10,India,affiliates,desktop,Hindi,18-24,advanced
USR000556,2025-01-10,United Kingdom,influencers,mobile,English,35-44,intermediate
USR000557,2025-01-10,Poland,paid_social,mobile,English,18-24,beginner
USR000558,2025-01-10,France,organic,mobile,French,35-44,advanced
USR000559,2025-01-10,Germany,affiliates,desktop,English,18-24,beginner
USR000560,2025-01-10,United States,paid_social,mobile,Spanish,25-34,intermediate
USR000561,2025-01-10,Philippines,paid_social,tablet,Tagalog,18-24,beginner
USR000562,2025-01-10,Brazil,affiliates,desktop,Portuguese,25-34,advanced
USR000563,2025-01-10,India,affiliates,mobile,English,35-44,beginner
USR000564,2025-01-10,India,organic,desktop,Hindi,35-44,beginner
USR000565,2025-01-10,Brazil,affiliates,desktop,Portuguese,35-44,beginner
USR000566,2025-01-10,United Kingdom,paid_social,mobile,English,18-24,beginner
USR000567,2025-01-10,Brazil,paid_social,mobile,English,35-44,none
USR000568,2025-01-10,United States,direct,desktop,English,45-54,advanced
USR000569,2025-01-10,Mexico,paid_social,mobile,Spanish,25-34,none
USR000570,2025-01-10,India,direct,mobile,English,25-34,intermediate
USR000571,2025-01-11,United States,community,tablet,English,25-34,intermediate
USR000572,2025-01-11,Brazil,organic,desktop,Portuguese,35-44,intermediate
USR000573,2025-01-11,Pakistan,affiliates,desktop,English,25-34,intermediate
USR000574,2025-01-11,Pakistan,affiliates,desktop,English,25-34,advanced
USR000575,2025-01-11,Germany,paid_social,mobile,German,25-34,beginner
USR000576,2025-01-11,United Arab Emirates,influencers,desktop,Arabic,18-24,beginner
USR000577,2025-01-11,United Arab Emirates,paid_social,desktop,Arabic,25-34,beginner
USR000578,2025-01-11,Germany,paid_social,mobile,German,25-34,beginner
USR000579,2025-01-11,United States,organic,desktop,English,25-34,beginner
USR000580,2025-01-11,India,community,desktop,Hindi,45-54,advanced
USR000581,2025-01-11,Canada,organic,desktop,English,35-44,advanced
USR000582,2025-01-11,Germany,paid_social,tablet,German,45-54,intermediate
USR000583,2025-01-11,Canada,paid_social,mobile,English,25-34,intermediate
USR000584,2025-01-11,United Kingdom,organic,desktop,English,25-34,intermediate
USR000585,2025-01-11,Germany,paid_social,desktop,English,25-34,intermediate
USR000586,2025-01-11,Pakistan,influencers,mobile,Urdu,18-24,advanced
USR000587,2025-01-11,United States,community,tablet,English,35-44,advanced
USR000588,2025-01-11,Mexico,influencers,mobile,Spanish,25-34,beginner
USR000589,2025-01-11,Germany,community,desktop,English,25-34,intermediate
USR000590,2025-01-11,Canada,direct,mobile,English,45-54,intermediate
USR000591,2025-01-11,Spain,direct,desktop,English,25-34,advanced
USR000592,2025-01-11,France,organic,desktop,English,35-44,none
USR000593,2025-01-11,United States,organic,mobile,English,25-34,advanced
USR000594,2025-01-11,South Africa,organic,tablet,Arabic,35-44,advanced
USR000595,2025-01-11,Mexico,paid_social,desktop,English,35-44,none
USR000596,2025-01-11,Spain,community,desktop,Spanish,25-34,advanced
USR000597,2025-01-11,Brazil,organic,desktop,English,35-44,none
USR000598,2025-01-11,Nigeria,organic,mobile,English,55+,advanced
USR000599,2025-01-11,India,paid_social,desktop,Hindi,18-24,none
USR000600,2025-01-11,Turkey,affiliates,desktop,Turkish,55+,intermediate
USR000601,2025-01-11,Germany,organic,tablet,German,55+,advanced
USR000602,2025-01-11,India,community,mobile,English,18-24,advanced
USR000603,2025-01-11,Nigeria,community,mobile,English,25-34,advanced
USR000604,2025-01-11,United States,paid_social,mobile,Spanish,18-24,none
USR000605,2025-01-11,India,organic,mobile,English,25-34,advanced
USR000606,2025-01-11,United Kingdom,organic,desktop,English,25-34,advanced
USR000607,2025-01-11,Mexico,affiliates,mobile,Spanish,18-24,advanced
USR000608,2025-01-11,Poland,organic,mobile,Polish,25-34,beginner
USR000609,2025-01-11,United States,paid_social,mobile,English,35-44,beginner
USR000610,2025-01-11,United Kingdom,direct,desktop,English,25-34,beginner
USR000611,2025-01-11,Pakistan,influencers,mobile,English,45-54,advanced
USR000612,2025-01-11,India,affiliates,mobile,Hindi,18-24,intermediate
USR000613,2025-01-11,South Africa,affiliates,desktop,English,45-54,advanced
USR000614,2025-01-11,Poland,paid_social,mobile,Polish,25-34,beginner
USR000615,2025-01-11,United States,direct,mobile,English,35-44,beginner
USR000616,2025-01-11,France,paid_social,mobile,French,25-34,advanced
USR000617,2025-01-11,Nigeria,affiliates,mobile,Arabic,18-24,none
USR000618,2025-01-11,Netherlands,community,desktop,Dutch,18-24,advanced
USR000619,2025-01-11,India,paid_social,mobile,English,35-44,beginner
USR000620,2025-01-11,India,paid_social,mobile,English,18-24,beginner
USR000621,2025-01-11,United States,organic,mobile,English,25-34,advanced
USR000622,2025-01-11,United States,influencers,tablet,English,18-24,advanced
USR000623,2025-01-11,Spain,paid_social,mobile,English,35-44,beginner
USR000624,2025-01-11,Brazil,community,desktop,Portuguese,25-34,intermediate
USR000625,2025-01-11,France,affiliates,mobile,French,45-54,beginner
USR000626,2025-01-11,India,paid_social,mobile,English,18-24,intermediate
USR000627,2025-01-12,Mexico,paid_social,mobile,Spanish,25-34,advanced
USR000628,2025-01-12,Germany,paid_social,mobile,German,25-34,beginner
USR000629,2025-01-12,Brazil,paid_social,mobile,Portuguese,45-54,none
